transaction_id,store_id,article_id,category,name,size,transaction_date
8068,400,98334,knitware,SoNoth,XL,2021-11-24 09:48:34
8069,400,23771,shirt,Happy,S,2021-11-24 14:30:48
8070,400,98934,trousers,BagXX,S,2021-11-24 16:02:12
8071,400,23771,shirt,Happy,M,2021-11-24 16:50:56
8072,400,73666,coat,MatrYX,XXXL,2021-11-25 11:09:35
8073,400,88774,coat,PolarB,XXXL,2021-11-25 13:12:18
8074,400,88774,coat,PolarB,M,2021-11-25 18:49:12
8075,400,23771,shirt,Happy,M,2021-11-26 16:25:30
8076,400,89944,trousers,SlimBeam,S,2021-11-26 19:10:18
8077,400,73666,coat,MatrYX,S,2021-11-27 18:35:36
8078,400,88774,coat,PolarB,L,2021-11-27 18:38:15
8079,400,98334,knitware,SoNoth,S,2021-11-28 10:39:37
8080,400,23771,shirt,Happy,S,2021-11-28 15:33:10
8081,400,88774,coat,PolarB,L,2021-11-28 18:33:28
8082,400,21349,shirt,Gangnam,L,2021-11-30 14:30:03
8083,400,21349,shirt,Gangnam,S,2021-11-30 14:38:49
8084,400,73666,coat,MatrYX,S,2021-11-30 16:37:42
8085,400,89944,trousers,SlimBeam,L,2021-11-30 17:55:00
8086,400,24531,shirt,Grudge,M,2021-12-01 08:09:27
8087,400,88774,coat,PolarB,M,2021-12-01 10:22:18
8088,400,98334,knitware,SoNoth,XL,2021-12-01 10:36:11
8089,400,73778,knitware,Vampy,XL,2021-12-01 11:30:12
8090,400,98334,knitware,SoNoth,M,2021-12-01 13:06:15
8091,400,99911,coat,Coatzy,M,2021-12-01 13:17:01
8092,400,23771,shirt,Happy,XS,2021-12-01 15:48:20
8093,400,23771,shirt,Happy,XL,2021-12-02 10:46:40
8094,400,23771,shirt,Happy,L,2021-12-03 08:17:40
8095,400,23771,shirt,Happy,L,2021-12-03 10:28:26
8096,400,73666,coat,MatrYX,L,2021-12-03 12:58:35
8097,400,23771,shirt,Happy,XS,2021-12-04 15:07:59
8098,400,88774,coat,PolarB,M,2021-12-04 16:31:33
8099,400,21349,shirt,Gangnam,XL,2021-12-04 17:58:23
8100,400,23771,shirt,Happy,L,2021-12-05 10:26:26
8101,400,89944,trousers,SlimBeam,M,2021-12-07 15:03:38
8102,400,12343,skirt,ComfortZ,S,2021-12-07 15:23:54
8103,400,98334,knitware,SoNoth,XL,2021-12-07 19:38:39
8104,400,88774,coat,PolarB,S,2021-12-08 09:04:14
8105,400,89944,trousers,SlimBeam,XL,2021-12-08 14:54:34
8106,400,12376,shirt,Flower,M,2021-12-08 16:56:47
8107,400,23771,shirt,Happy,XL,2021-12-09 19:38:38
8108,400,98334,knitware,SoNoth,S,2021-12-10 09:49:49
8109,400,98334,knitware,SoNoth,XL,2021-12-10 12:29:47
8110,400,21349,shirt,Gangnam,XL,2021-12-10 13:10:59
8111,400,12376,shirt,Flower,S,2021-12-10 14:20:28
8112,400,23771,shirt,Happy,S,2021-12-10 14:55:30
8113,400,73666,coat,MatrYX,L,2021-12-11 17:49:45
8114,400,21349,shirt,Gangnam,L,2021-12-11 19:40:43
8115,400,23771,shirt,Happy,S,2021-12-12 19:44:59
8116,400,98934,trousers,BagXX,S,2021-12-13 08:19:33
8117,400,21349,shirt,Gangnam,M,2021-12-13 16:17:03
8118,400,23771,shirt,Happy,M,2021-12-13 19:34:58
8119,400,98934,trousers,BagXX,S,2021-12-14 08:29:11
8120,400,21349,shirt,Gangnam,XL,2021-12-14 13:46:35
8121,400,35662,trousers,Boredomy,XL,2021-12-15 18:14:06
8122,400,23771,shirt,Happy,S,2021-12-15 19:20:39
8123,400,89944,trousers,SlimBeam,XL,2021-12-16 08:21:15
8124,400,35662,trousers,Boredomy,S,2021-12-16 12:35:41
8125,400,73666,coat,MatrYX,L,2021-12-17 08:40:52
8126,400,35662,trousers,Boredomy,L,2021-12-17 09:08:07
8127,400,21349,shirt,Gangnam,S,2021-12-17 13:31:27
8128,400,89944,trousers,SlimBeam,L,2021-12-17 16:03:45
8129,400,23771,shirt,Happy,S,2021-12-19 08:08:55
8130,400,73666,coat,MatrYX,L,2021-12-19 10:02:49
8131,400,73778,knitware,Vampy,M,2021-12-19 19:28:33
8132,400,21349,shirt,Gangnam,L,2021-12-20 09:44:34
8133,400,12343,skirt,ComfortZ,S,2021-12-20 12:16:39
8134,400,98934,trousers,BagXX,S,2021-12-20 13:08:03
8135,400,99911,coat,Coatzy,XL,2021-12-20 13:35:30
8136,400,23771,shirt,Happy,XL,2021-12-20 18:25:55
8137,400,89944,trousers,SlimBeam,S,2021-12-20 19:05:09
8138,400,98334,knitware,SoNoth,M,2021-12-21 08:00:53
8139,400,23771,shirt,Happy,M,2021-12-21 13:40:45
8140,400,73666,coat,MatrYX,XS,2021-12-22 10:15:51
8141,400,21349,shirt,Gangnam,S,2021-12-22 12:04:18
8142,400,12376,shirt,Flower,L,2021-12-22 18:56:11
8143,400,23771,shirt,Happy,M,2021-12-22 18:59:24
8144,400,88774,coat,PolarB,M,2021-12-23 08:18:46
8145,400,12376,shirt,Flower,S,2021-12-23 09:06:43
8146,400,35662,trousers,Boredomy,S,2021-12-23 10:00:33
8147,400,73666,coat,MatrYX,L,2021-12-23 18:15:57
8148,400,73778,knitware,Vampy,M,2021-12-24 13:47:50
8149,400,12343,skirt,ComfortZ,M,2021-12-25 18:37:40
8150,400,73778,knitware,Vampy,S,2021-12-26 09:11:23
8151,400,23771,shirt,Happy,XL,2021-12-27 14:38:48
8152,400,98334,knitware,SoNoth,M,2021-12-27 17:11:55
8153,400,73666,coat,MatrYX,S,2021-12-27 17:51:27
8154,400,35662,trousers,Boredomy,L,2021-12-28 11:08:05
8155,400,98334,knitware,SoNoth,M,2021-12-28 19:40:23
8156,400,98334,knitware,SoNoth,L,2021-12-29 08:34:37
8157,400,88774,coat,PolarB,L,2021-12-29 08:58:15
8158,400,24531,shirt,Grudge,XS,2021-12-29 10:07:58
8159,400,23771,shirt,Happy,S,2021-12-29 10:09:06
8160,400,88774,coat,PolarB,L,2021-12-30 08:54:31
8161,400,23771,shirt,Happy,XL,2021-12-30 10:35:18
8162,400,98334,knitware,SoNoth,M,2021-12-30 12:23:27
8163,400,21349,shirt,Gangnam,XS,2021-12-30 15:04:44
8164,400,88774,coat,PolarB,M,2021-12-30 15:30:43
8165,400,21349,shirt,Gangnam,XL,2021-12-30 17:42:45
